"Data Source","World Development Indicators",

"Last Updated Date","2022-04-27",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Honduras","HND","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","233.621155760683","247.461892092002","265.769187178635","292.955068143021","310.827450588267","362.257224557041","428.935022593249","789.649194566866","866.8612070335","932.169136254708","928.483971998367","906.411200137985","968.982852779046","1038.57901940775","1095.33158782001","1144.19168282807","1211.1517897354","1109.21522291005","988.167382708713","841.354624107949","769.733171501547","795.76642771254","800.37875193608","730.37510575074","812.693179612302","775.020013974771","839.942894308405","915.048554455779","904.154028650638","976.410420325285","1009.6004332582","1006.71742110532","1023.58227386009","1065.66280618434","1149.23772215894","1249.22364679787","1411.53488645296","1561.22445248047","1618.65574363803","1651.00864327215","1845.47264046422","1863.1622473975","1825.74795717934","1892.64604653659","2009.56404817741","2028.70114007461","2153.1969540424","2166.21336844855","2238.72460201784","2125.11156623797","",
"Heavily indebted poor countries (HIPC)","HPC","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","292.183206926923","280.870221861658","273.491806513497","272.28906564251","277.700221892803","312.059476121085","332.520246691992","329.432587060914","300.313990940323","311.666789616266","311.656493610419","291.266525395592","285.288421757456","225.083851369988","252.011227736755","269.227151261932","272.373506767877","286.831961673342","289.905769990092","302.496915132392","278.901493251034","288.184946071742","309.755530838557","346.348088035463","380.59563056486","431.372478525219","492.550152257956","579.92589443783","593.047659042931","612.305380580109","657.987460455799","669.262268688196","741.527974733394","773.245769515515","751.114343939708","742.054177611698","772.795327168274","814.200508904188","827.248679443202","790.580120260827","",
"Croatia","HRV","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4058.7421918225","4430.52061700971","4472.26046105272","4788.45356354561","4314.00585836994","3987.99196950269","4306.93861671588","5115.69120400035","6461.47746288834","7844.64899344696","8764.05263390197","9615.40436164205","11493.69650293","13256.6185611084","11579.8680629833","11146.2116946233","11746.0955430175","10695.6581556244","11304.3843686905","11238.2163831559","9971.90402462815","10206.8352053058","11310.5685528478","12673.8486320258","12778.6513436487","12132.9220956216","",
"Haiti","HTI","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","231.373946760595","242.798999347078","233.583763684787","255.898012486002","280.859529201119","304.084005972479","345.67411787202","296.700665066724","371.657233106829","381.192477689586","423.923807009023","465.547071092441","297.863323373781","243.814949439991","278.448561986136","351.70954763159","358.231733903562","404.740495273829","442.646527608643","488.32286492431","794.011956218061","721.361498505806","675.68463426782","527.1254209052","644.678598814488","750.986300579266","772.961663169965","967.843438756705","1039.27413291921","1133.42183787402","1132.85159879155","1226.13668963531","1271.85668085892","1360.82698553688","1367.7133140797","1329.27323109143","1217.70002325968","1287.53050588053","1399.57161288175","1238.09704262348","1194.94435112968","",
"Hungary","HUN","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3007.77369265531","3250.9957197044","3431.03178924665","3392.19346481965","3410.85454917806","3550.98781736901","3547.856968386","3455.93259456762","3991.09689994723","5133.09123395611","6545.75781702987","8021.20739582769","8737.89034683364","8916.2696755583","10608.5119067303","12120.5663264988","10128.9251491697","10184.0428552007","10943.0399272675","10014.8156546618","10832.0968748981","11190.2735524746","9986.7405111492","10569.4924507821","11639.2035092634","13152.0420319066","13604.1338985526","12720.3901176329","",
"IBRD only","IBD","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","174.881878223585","186.956940240865","204.682425800426","256.560717767325","304.027478008187","321.056349392062","338.259646267187","375.359407276621","395.63504405523","447.802141354639","514.693437147178","558.083270467924","541.632393086705","521.436052248427","526.251284338156","547.340017712085","565.902373329023","560.397179258818","602.441734529064","619.409318764847","708.709492685896","732.000965151023","795.030737743893","856.993794119992","950.998184899934","1061.1822014238","1158.80792301022","1216.73291066137","1171.21401841403","1124.67642979317","1201.29390997706","1202.25081554837","1209.4570308576","1336.81356313881","1562.65145692581","1832.67507335696","2149.02168150879","2661.08368880829","3112.93356382159","3034.75048915923","3592.13069995262","4113.63166980537","4356.27496692967","4540.12768387303","4664.41458028455","4372.07473060604","4368.81932632314","4782.96995218166","4953.466979012","5018.78017625597","4740.17186479438","",
"IDA & IBRD total","IBT","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","166.622089285231","176.055780121105","192.062815978451","237.406712618533","283.522599133544","303.154826660069","317.347104758632","349.442928296474","370.577160791592","417.144415804446","481.228623537643","548.078742834686","527.083655689015","495.127436476366","491.746324743184","508.791092553647","522.160882315644","518.245774361399","554.132252335529","564.108724518622","640.543386127909","660.29157609658","709.860999248127","757.513234084129","833.562742218524","932.819586950196","1019.90010505922","1072.88713563941","1046.49766763882","1026.27649693181","1101.2449050179","1114.92807758472","1165.78673522343","1340.10030684578","1592.99460250274","1889.586974497","2261.19185393829","2857.60172156984","3458.80372938298","3500.34415822624","4093.58112384098","4677.63385020611","3561.83425280739","3702.86914050837","3804.55112557179","3573.16699130486","3552.0452741763","3854.3216848209","3980.88561660501","4030.31688564413","3804.21171157103","",
"IDA total","IDA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","133.097632630752","174.747187693603","213.241717748462","210.960254142104","216.133604338314","246.254021168392","264.515042009731","319.451373045598","514.000186155576","469.696368340477","377.501123659054","334.060661612551","333.486891041741","323.732396309826","329.739184711751","339.363943962986","319.392324035294","340.93572127388","348.863055169451","345.79554000191","335.884972731305","340.239120515424","402.348905918993","454.776681505154","497.048950675943","559.881834704318","654.937526910209","731.783715091237","797.576464157924","1012.61953383945","1360.17448025022","1711.3050237516","2102.15349368167","2665.84891505164","3551.31847625431","4654.96673938","5083.20969099876","5778.95380459603","6550.70464716295","1048.5739835341","1085.47511855267","1149.20721105153","1135.90242136705","1092.32988869868","1094.26175492559","1129.84371662116","1174.55504606205","1141.30278369566","",
"IDA blend","IDB","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","184.375356335522","159.793887349444","171.753841124864","171.032890068073","220.564844663497","261.83062462432","306.527030339058","308.482620442037","337.061103609046","353.722120657378","455.33188994325","979.097942420613","881.09400070874","643.841779020048","526.94261762232","506.780878400888","453.959373793789","437.63559519243","447.294247354065","394.759269427305","411.651884282142","417.686335782242","403.560913296707","346.348548397344","345.521663362543","400.069576590303","429.962609044696","432.324795687945","424.429875297016","434.28144335911","451.774521586483","454.359518359328","494.759152757159","539.931708203628","632.882934654364","726.621309969026","919.077520539511","1032.1096275298","1184.45576238516","1124.77379312395","1248.6789169889","1379.26798011206","1516.40279416652","1631.24745793619","1745.45717320404","1691.40122838118","1562.38170326273","1475.86856214745","1471.84892693893","1489.44753024399","1404.16528453179","",
"Indonesia","IDN","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","72.9287441096442","72.0953791167128","80.4830326325689","113.996600745156","158.871226464804","187.374707022848","225.677460807634","265.469003375287","295.24522625402","242.087860511763","353.449911358258","439.310954687713","491.75649181957","421.352230069745","428.966570335387","429.009429202258","410.681254269425","370.307021080605","411.686768056299","443.439378578345","480.763335436333","542.645666363177","584.780403309504","724.817579996035","813.781384075425","910.789880432057","1006.87917769884","942.633895768488","393.13641082744","555.58889357587","634.617606535912","542.3211754487","669.484405850381","785.685930190392","825.076078661158","886.230210570746","1133.42189938375","1327.3045982834","1550.1728138011","1677.06969663522","2338.71588070677","2692.07878271062","2770.3869301796","2729.17969776987","2626.14110474366","2561.61167990964","2820.04686086509","3040.49283212245","3082.90003250498","3274.83061762455","3079.27962945974","",
"IDA only","IDX","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","241.977212280693","227.994176269698","221.392394756001","221.404472621712","232.093813206866","247.796947291198","266.802458113292","276.226794275135","274.99780920747","299.097430539969","308.04541870171","311.109474307398","327.289347032339","334.45214900213","400.088101200082","463.980860246041","527.013995126506","626.634793959519","769.190264759354","878.881702641556","977.473283266181","1283.22024234033","1787.54488039904","2272.40834088457","2817.18560897141","3573.77362519662","4860.29218055519","6458.9555545494","7142.41973780016","8140.27861232796","9251.82695905662","813.418352662045","810.309924261276","848.067414402247","855.117988913927","855.157696004117","902.61860793416","958.775935696006","1018.14302245326","1012.53496823383","",
"Isle of Man","IMN","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","104.070750450051","109.660455467688","113.677128043132","132.891752479067","150.144175117451","142.824967841009","145.994121906323","167.428770358469","185.337517485534","201.421996692775","241.657722583296","242.180754571999","243.000054619207","259.699094003751","245.354433967161","261.065061882839","275.0332813624","300.293859969214","312.330237551391","303.082923243825","320.71226849938","262.596202797448","274.914964624839","262.863193499886","303.714807190895","327.967155903418","352.074307400248","365.243294351033","365.61844171102","390.054645720468","387.133092611498","395.274050887989","412.976426432167","479.991837749898","548.257587688022","621.626655926711","699.914308418849","892.170638364836","851.720907057923","957.435365932464","1170.07715024171","1255.04435831923","1244.98605982174","1251.49736282486","1364.24442522776","1404.2887177725","1503.76307722897","1736.28216593497","1744.11214156861","1837.62220759895","1678.7083895782","",
"Not classified","INX","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","1443.76417321981","1650.13795696387","2015.34737879243","2324.89463773863","2394.06185955882","2852.72777598491","2759.66062719174","3186.03058364009","3975.51751141209","4862.6270727631","5625.70074744943","5303.13041603394","5304.21211360112","5009.50279221925","4736.49568928359","4938.98366157257","6734.33271194924","7958.48816675347","8806.65725335879","9049.54279508703","11509.6246711157","11544.3040454104","12708.8506485199","11914.8153483704","12932.7881020169","15297.3938696181","16772.2331566881","17876.4774299702","19102.8007725337","19982.7667044764","19882.7331822903","20882.817304926","23548.4902035971","30498.5324694681","35159.3840242982","37319.0363868779","39692.6994163506","44438.9410200753","44490.1079859052","35986.6802068191","33741.1218606703","35023.2044975767","32427.4804993911","35738.6500373817","38566.2476438442","34237.1772386247","36341.3045315201","38223.0084495065","42205.507094849","43023.8686541254","41479.2597787966","",
